DRV_COD;MONTH;VALUE
10Y ITA;202001;1.248.666.667
10Y ITA;202002;1.248.666.667
10Y ITA;202003;1.248.666.667
10Y ITA;202004;1.616.666.667
10Y ITA;202005;1.616.666.667
10Y ITA;202006;1.616.666.667
10Y ITA;202007;1.017.333.333
10Y ITA;202008;1.017.333.333
10Y ITA;202009;1.017.333.333
10Y ITA;202010;0.657666667
10Y ITA;202011;0.657666667
10Y ITA;202012;0.657666667
10Y ITA;202101;0.622
10Y ITA;202102;0.622
10Y ITA;202103;0.622
10Y ITA;202104;0.862666667
10Y ITA;202105;0.862666667
10Y ITA;202106;0.862666667
10Y ITA;202107;0.669
10Y ITA;202108;0.669
10Y ITA;202109;0.669
10Y ITA;202110;0.969333333
10Y ITA;202111;0.969333333
10Y ITA;202112;0.969333333
10Y ITA;202201;1.646.666.667
10Y ITA;202202;1.646.666.667
10Y ITA;202203;1.646.666.667
10Y ITA;202204;2.987
10Y ITA;202205;2.987
10Y ITA;202206;2.987
10Y ITA;202207;3.546
10Y ITA;202208;3.546
10Y ITA;202209;3.546
10Y ITA;202210;4.3
10Y ITA;202211;4.3
10Y ITA;202212;4.3
10Y ITA;202301;4.09
10Y ITA;202302;4.271
10Y ITA;202303;4.246
10Y ITA;202304;4.211
10Y ITA;202305;4.223
10Y ITA;202306;4.076
10Y ITA;202307;4.163
10Y ITA;202308;4.235
10Y ITA;202309;4.494
10Y ITA;202310;4.833
10Y ITA;202311;4.425
10Y ITA;202312;3.801
10Y ITA;202401;3.811
10Y ITA;202402;3.875
10Y ITA;202403;3.674
10Y ITA;202404;3.866
10Y ITA;202405;3.845
10Y ITA;202406;3.945
10Y ITA;202407;3.821
10Y ITA;202408;3.631
10Y ITA;202409;3.56
10Y ITA;202410;3.505
10Y ITA;202411;3.56
10Y ITA;202412;3.801
10Y ITA;202501;3.811
10Y ITA;202502;3.875
10Y ITA;202503;3.674
10Y ITA;202504;3.866
10Y ITA;202505;3.845
10Y ITA;202506;3.945
10Y ITA;202507;3.821
10Y ITA;202508;3.631
10Y ITA;202509;3.56
10Y USA;202001;13.843
10Y USA;202002;13.843
10Y USA;202003;13.843
10Y USA;202004;0.6813
10Y USA;202005;0.6813
10Y USA;202006;0.6813
10Y USA;202007;0.6453
10Y USA;202008;0.6453
10Y USA;202009;0.6453
10Y USA;202010;0.8559
10Y USA;202011;0.8559
10Y USA;202012;0.8559
10Y USA;202101;13.122
10Y USA;202102;13.122
10Y USA;202103;13.122
10Y USA;202104;1.58
10Y USA;202105;1.58
10Y USA;202106;1.58
10Y USA;202107;13.177
10Y USA;202108;13.177
10Y USA;202109;13.177
10Y USA;202110;15.288
10Y USA;202111;15.288
10Y USA;202112;15.288
10Y USA;202201;19.459
10Y USA;202202;19.459
10Y USA;202203;19.459
10Y USA;202204;29.246
10Y USA;202205;29.246
10Y USA;202206;29.246
10Y USA;202207;3.05
10Y USA;202208;3.05
10Y USA;202209;3.05
10Y USA;202210;3.45
10Y USA;202211;3.45
10Y USA;202212;3.45
10Y USA;202301;36.477
10Y USA;202302;36.477
10Y USA;202303;36.477
10Y USA;202304;35.948
10Y USA;202305;35.948
10Y USA;202306;35.948
10Y USA;202307;4.14
10Y USA;202308;4.14
10Y USA;202309;4.14
10Y USA;202310;44.388
10Y USA;202311;44.388
10Y USA;202312;44.388
10Y USA;202401;41.456
10Y USA;202402;41.456
10Y USA;202403;41.456
10Y USA;202404;44.446
10Y USA;202405;44.446
10Y USA;202406;44.446
10Y USA;202407;39.547
10Y USA;202408;39.547
10Y USA;202409;39.547
10Y USA;202410;4.021
10Y USA;202411;3.924
10Y USA;202412;3.854
10Y USA;202501;3.75
10Y USA;202502;3.68
10Y USA;202503;3.62
10Y USA;202504;3.55
10Y USA;202505;3.5
10Y USA;202506;3.45
10Y USA;202507;3.42
10Y USA;202508;3.4
10Y USA;202509;3.38
€STR;202001;-0.5366
€STR;202002;-0.5366
€STR;202003;-0.5366
€STR;202004;-0.541366667
€STR;202005;-0.541366667
€STR;202006;-0.541366667
€STR;202007;-0.5522
€STR;202008;-0.5522
€STR;202009;-0.5522
€STR;202010;-0.556066667
€STR;202011;-0.556066667
€STR;202012;-0.556066667
€STR;202101;-0.563833333
€STR;202102;-0.563833333
€STR;202103;-0.563833333
€STR;202104;-0.565033333
€STR;202105;-0.565033333
€STR;202106;-0.565033333
€STR;202107;-0.568033333
€STR;202108;-0.568033333
€STR;202109;-0.568033333
€STR;202110;-0.5736
€STR;202111;-0.5736
€STR;202112;-0.5736
€STR;202201;-0.5777
€STR;202202;-0.5777
€STR;202203;-0.5777
€STR;202204;-0.583566667
€STR;202205;-0.583566667
€STR;202206;-0.583566667
€STR;202207;0.034866667
€STR;202208;0.034866667
€STR;202209;0.034866667
€STR;202210;1.616.666.667
€STR;202211;1.616.666.667
€STR;202212;1.616.666.667
€STR;202301;19.019
€STR;202302;22.745
€STR;202303;25.721
€STR;202304;28.998
€STR;202305;30.796
€STR;202306;3.238
€STR;202307;34.022
€STR;202308;36.419
€STR;202309;37.466
€STR;202310;39.007
€STR;202311;39.017
€STR;202312;39.015
€STR;202401;3.904
€STR;202402;39.071
€STR;202403;39.066
€STR;202404;39.077
€STR;202405;39.069
€STR;202406;37.494
€STR;202407;36.626
€STR;202408;36.634
€STR;202409;35.565
€STR;202410;33.375
€STR;202411;3.164
€STR;202412;3.064
€STR;202501;2.919
€STR;202502;2.691
€STR;202503;2.499
€STR;202504;2.341
€STR;202505;2.169
€STR;202506;2.007
€STR;202507;1.922
€STR;202508;1.924
€STR;202509;1.925
Consumi privati - Italia (% a/a);202001;-7.092.964.828
Consumi privati - Italia (% a/a);202002;-7.092.964.828
Consumi privati - Italia (% a/a);202003;-7.092.964.828
Consumi privati - Italia (% a/a);202004;-1.797.210.657
Consumi privati - Italia (% a/a);202005;-1.797.210.657
Consumi privati - Italia (% a/a);202006;-1.797.210.657
Consumi privati - Italia (% a/a);202007;-752.133.203
Consumi privati - Italia (% a/a);202008;-752.133.203
Consumi privati - Italia (% a/a);202009;-752.133.203
Consumi privati - Italia (% a/a);202010;-9.764.326.774
Consumi privati - Italia (% a/a);202011;-9.764.326.774
Consumi privati - Italia (% a/a);202012;-9.764.326.774
Consumi privati - Italia (% a/a);202101;-3.671.041.626
Consumi privati - Italia (% a/a);202102;-3.671.041.626
Consumi privati - Italia (% a/a);202103;-3.671.041.626
Consumi privati - Italia (% a/a);202104;1.427.981.266
Consumi privati - Italia (% a/a);202105;1.427.981.266
Consumi privati - Italia (% a/a);202106;1.427.981.266
Consumi privati - Italia (% a/a);202107;4.126.405.819
Consumi privati - Italia (% a/a);202108;4.126.405.819
Consumi privati - Italia (% a/a);202109;4.126.405.819
Consumi privati - Italia (% a/a);202110;7.156.871.394
Consumi privati - Italia (% a/a);202111;7.156.871.394
Consumi privati - Italia (% a/a);202112;7.156.871.394
Consumi privati - Italia (% a/a);202201;7.123.126.228
Consumi privati - Italia (% a/a);202202;7.123.126.228
Consumi privati - Italia (% a/a);202203;7.123.126.228
Consumi privati - Italia (% a/a);202204;4.675.041.193
Consumi privati - Italia (% a/a);202205;4.675.041.193
Consumi privati - Italia (% a/a);202206;4.675.041.193
Consumi privati - Italia (% a/a);202207;2.324.463.679
Consumi privati - Italia (% a/a);202208;2.324.463.679
Consumi privati - Italia (% a/a);202209;2.324.463.679
Consumi privati - Italia (% a/a);202210;1.858.291.972
Consumi privati - Italia (% a/a);202211;1.858.291.972
Consumi privati - Italia (% a/a);202212;1.858.291.972
Consumi privati - Italia (% a/a);202301;2.883.563.833
Consumi privati - Italia (% a/a);202302;2.883.563.833
Consumi privati - Italia (% a/a);202303;2.883.563.833
Consumi privati - Italia (% a/a);202304;0.938416334
Consumi privati - Italia (% a/a);202305;0.938416334
Consumi privati - Italia (% a/a);202306;0.938416334
Consumi privati - Italia (% a/a);202307;-0.284104688
Consumi privati - Italia (% a/a);202308;-0.284104688
Consumi privati - Italia (% a/a);202309;-0.284104688
Consumi privati - Italia (% a/a);202310;0.350558497
Consumi privati - Italia (% a/a);202311;0.350558497
Consumi privati - Italia (% a/a);202312;0.350558497
Consumi privati - Italia (% a/a);202401;0.121807974
Consumi privati - Italia (% a/a);202402;0.121807974
Consumi privati - Italia (% a/a);202403;0.121807974
Consumi privati - Italia (% a/a);202404;-0.141831902
Consumi privati - Italia (% a/a);202405;-0.141831902
Consumi privati - Italia (% a/a);202406;-0.141831902
Consumi privati - Italia (% a/a);202407;0.408541528
Consumi privati - Italia (% a/a);202408;0.408541528
Consumi privati - Italia (% a/a);202409;0.408541528
Consumi privati - Italia (% a/a);202410;0.8
Consumi privati - Italia (% a/a);202411;0.82
Consumi privati - Italia (% a/a);202412;0.85
Consumi privati - Italia (% a/a);202501;0.87
Consumi privati - Italia (% a/a);202502;0.88
Consumi privati - Italia (% a/a);202503;0.9
Consumi privati - Italia (% a/a);202504;0.9
Consumi privati - Italia (% a/a);202505;0.9
Consumi privati - Italia (% a/a);202506;0.9
Consumi privati - Italia (% a/a);202507;0.92
Consumi privati - Italia (% a/a);202508;0.93
Consumi privati - Italia (% a/a);202509;0.95
Consumi privati - Italia (% t/t);202001;-7.160.095.525
Consumi privati - Italia (% t/t);202002;-7.160.095.525
Consumi privati - Italia (% t/t);202003;-7.160.095.525
Consumi privati - Italia (% t/t);202004;-1.149.052.436
Consumi privati - Italia (% t/t);202005;-1.149.052.436
Consumi privati - Italia (% t/t);202006;-1.149.052.436
Consumi privati - Italia (% t/t);202007;1.285.193.851
Consumi privati - Italia (% t/t);202008;1.285.193.851
Consumi privati - Italia (% t/t);202009;1.285.193.851
Consumi privati - Italia (% t/t);202010;-2.692.842.459
Consumi privati - Italia (% t/t);202011;-2.692.842.459
Consumi privati - Italia (% t/t);202012;-2.692.842.459
Consumi privati - Italia (% t/t);202101;-0.890956161
Consumi privati - Italia (% t/t);202102;-0.890956161
Consumi privati - Italia (% t/t);202103;-0.890956161
Consumi privati - Italia (% t/t);202104;5.003.173.147
Consumi privati - Italia (% t/t);202105;5.003.173.147
Consumi privati - Italia (% t/t);202106;5.003.173.147
Consumi privati - Italia (% t/t);202107;2.825.393.863
Consumi privati - Italia (% t/t);202108;2.825.393.863
Consumi privati - Italia (% t/t);202109;2.825.393.863
Consumi privati - Italia (% t/t);202110;0.139157635
Consumi privati - Italia (% t/t);202111;0.139157635
Consumi privati - Italia (% t/t);202112;0.139157635
Consumi privati - Italia (% t/t);202201;-0.922166956
Consumi privati - Italia (% t/t);202202;-0.922166956
Consumi privati - Italia (% t/t);202203;-0.922166956
Consumi privati - Italia (% t/t);202204;2.603.535.404
Consumi privati - Italia (% t/t);202205;2.603.535.404
Consumi privati - Italia (% t/t);202206;2.603.535.404
Consumi privati - Italia (% t/t);202207;0.516351937
Consumi privati - Italia (% t/t);202208;0.516351937
Consumi privati - Italia (% t/t);202209;0.516351937
Consumi privati - Italia (% t/t);202210;-0.317058214
Consumi privati - Italia (% t/t);202211;-0.317058214
Consumi privati - Italia (% t/t);202212;-0.317058214
Consumi privati - Italia (% t/t);202301;0.421257157
Consumi privati - Italia (% t/t);202302;0.421257157
Consumi privati - Italia (% t/t);202303;0.421257157
Consumi privati - Italia (% t/t);202304;0.833996826
Consumi privati - Italia (% t/t);202305;0.833996826
Consumi privati - Italia (% t/t);202306;0.833996826
Consumi privati - Italia (% t/t);202307;0.839249499
Consumi privati - Italia (% t/t);202308;0.839249499
Consumi privati - Italia (% t/t);202309;0.839249499
Consumi privati - Italia (% t/t);202310;-1.721.718.623
Consumi privati - Italia (% t/t);202311;-1.721.718.623
Consumi privati - Italia (% t/t);202312;-1.721.718.623
Consumi privati - Italia (% t/t);202401;0.192345475
Consumi privati - Italia (% t/t);202402;0.192345475
Consumi privati - Italia (% t/t);202403;0.192345475
Consumi privati - Italia (% t/t);202404;0.568481622
Consumi privati - Italia (% t/t);202405;0.568481622
Consumi privati - Italia (% t/t);202406;0.568481622
Consumi privati - Italia (% t/t);202407;139.503.021
Consumi privati - Italia (% t/t);202408;139.503.021
Consumi privati - Italia (% t/t);202409;139.503.021
Consumi privati - Italia (% t/t);202410;0.1
Consumi privati - Italia (% t/t);202411;0.12
Consumi privati - Italia (% t/t);202412;0.15
Consumi privati - Italia (% t/t);202501;0.15
Consumi privati - Italia (% t/t);202502;0.15
Consumi privati - Italia (% t/t);202503;0.15
Consumi privati - Italia (% t/t);202504;0.17
Consumi privati - Italia (% t/t);202505;0.18
Consumi privati - Italia (% t/t);202506;0.2
Consumi privati - Italia (% t/t);202507;0.2
Consumi privati - Italia (% t/t);202508;0.2
Consumi privati - Italia (% t/t);202509;0.2
Consumi privati - Italia (livello);202001;242585.1
Consumi privati - Italia (livello);202002;242585.1
Consumi privati - Italia (livello);202003;242585.1
Consumi privati - Italia (livello);202004;214710.8
Consumi privati - Italia (livello);202005;214710.8
Consumi privati - Italia (livello);202006;214710.8
Consumi privati - Italia (livello);202007;242305.3
Consumi privati - Italia (livello);202008;242305.3
Consumi privati - Italia (livello);202009;242305.3
Consumi privati - Italia (livello);202010;235780.4
Consumi privati - Italia (livello);202011;235780.4
Consumi privati - Italia (livello);202012;235780.4
Consumi privati - Italia (livello);202101;233679.7
Consumi privati - Italia (livello);202102;233679.7
Consumi privati - Italia (livello);202103;233679.7
Consumi privati - Italia (livello);202104;245371.1
Consumi privati - Italia (livello);202105;245371.1
Consumi privati - Italia (livello);202106;245371.1
Consumi privati - Italia (livello);202107;252303.8
Consumi privati - Italia (livello);202108;252303.8
Consumi privati - Italia (livello);202109;252303.8
Consumi privati - Italia (livello);202110;252654.9
Consumi privati - Italia (livello);202111;252654.9
Consumi privati - Italia (livello);202112;252654.9
Consumi privati - Italia (livello);202201;250325.0
Consumi privati - Italia (livello);202202;250325.0
Consumi privati - Italia (livello);202203;250325.0
Consumi privati - Italia (livello);202204;256842.3
Consumi privati - Italia (livello);202205;256842.3
Consumi privati - Italia (livello);202206;256842.3
Consumi privati - Italia (livello);202207;2.581.685.102
Consumi privati - Italia (livello);202208;2.581.685.102
Consumi privati - Italia (livello);202209;2.581.685.102
Consumi privati - Italia (livello);202210;2.573.499.657
Consumi privati - Italia (livello);202211;2.573.499.657
Consumi privati - Italia (livello);202212;2.573.499.657
Consumi privati - Italia (livello);202301;266895.5
Consumi privati - Italia (livello);202302;266895.5
Consumi privati - Italia (livello);202303;266895.5
Consumi privati - Italia (livello);202304;269121.4
Consumi privati - Italia (livello);202305;269121.4
Consumi privati - Italia (livello);202306;269121.4
Consumi privati - Italia (livello);202307;271380.0
Consumi privati - Italia (livello);202308;271380.0
Consumi privati - Italia (livello);202309;271380.0
Consumi privati - Italia (livello);202310;266707.6
Consumi privati - Italia (livello);202311;266707.6
Consumi privati - Italia (livello);202312;266707.6
Consumi privati - Italia (livello);202401;267220.6
Consumi privati - Italia (livello);202402;267220.6
Consumi privati - Italia (livello);202403;267220.6
Consumi privati - Italia (livello);202404;268739.7
Consumi privati - Italia (livello);202405;268739.7
Consumi privati - Italia (livello);202406;268739.7
Consumi privati - Italia (livello);202407;272488.7
Consumi privati - Italia (livello);202408;272488.7
Consumi privati - Italia (livello);202409;272488.7
Consumi privati - Italia (livello);202410;295.0
Consumi privati - Italia (livello);202411;295.5
Consumi privati - Italia (livello);202412;296.0
Consumi privati - Italia (livello);202501;296.3
Consumi privati - Italia (livello);202502;296.7
Consumi privati - Italia (livello);202503;297.0
Consumi privati - Italia (livello);202504;297.3
Consumi privati - Italia (livello);202505;297.7
Consumi privati - Italia (livello);202506;298.0
Consumi privati - Italia (livello);202507;298.3
Consumi privati - Italia (livello);202508;298.7
Consumi privati - Italia (livello);202509;299.0
Euribor 3M;202001;-0.405666667
Euribor 3M;202002;-0.405666667
Euribor 3M;202003;-0.405666667
Euribor 3M;202004;-0.300666667
Euribor 3M;202005;-0.300666667
Euribor 3M;202006;-0.300666667
Euribor 3M;202007;-0.471666667
Euribor 3M;202008;-0.471666667
Euribor 3M;202009;-0.471666667
Euribor 3M;202010;-0.522666667
Euribor 3M;202011;-0.522666667
Euribor 3M;202012;-0.522666667
Euribor 3M;202101;-0.542333333
Euribor 3M;202102;-0.542333333
Euribor 3M;202103;-0.542333333
Euribor 3M;202104;-0.540333333
Euribor 3M;202105;-0.540333333
Euribor 3M;202106;-0.540333333
Euribor 3M;202107;-0.546
Euribor 3M;202108;-0.546
Euribor 3M;202109;-0.546
Euribor 3M;202110;-0.566333333
Euribor 3M;202111;-0.566333333
Euribor 3M;202112;-0.566333333
Euribor 3M;202201;-0.528666667
Euribor 3M;202202;-0.528666667
Euribor 3M;202203;-0.528666667
Euribor 3M;202204;-0.357666667
Euribor 3M;202205;-0.357666667
Euribor 3M;202206;-0.357666667
Euribor 3M;202207;0.477333333
Euribor 3M;202208;0.477333333
Euribor 3M;202209;0.477333333
Euribor 3M;202210;1.85
Euribor 3M;202211;1.85
Euribor 3M;202212;1.85
Euribor 3M;202301;2.345
Euribor 3M;202302;2.64
Euribor 3M;202303;2.911
Euribor 3M;202304;3.179
Euribor 3M;202305;3.372
Euribor 3M;202306;3.536
Euribor 3M;202307;3.672
Euribor 3M;202308;3.78
Euribor 3M;202309;3.88
Euribor 3M;202310;3.968
Euribor 3M;202311;3.972
Euribor 3M;202312;3.935
Euribor 3M;202401;3.925
Euribor 3M;202402;3.923
Euribor 3M;202403;3.923
Euribor 3M;202404;3.885
Euribor 3M;202405;3.813
Euribor 3M;202406;3.725
Euribor 3M;202407;3.685
Euribor 3M;202408;3.548
Euribor 3M;202409;3.434
Euribor 3M;202410;3.167
Euribor 3M;202411;3.007
Euribor 3M;202412;2.825
Euribor 3M;202501;2.71
Euribor 3M;202502;2.53
Euribor 3M;202503;2.44
Euribor 3M;202504;2.25
Euribor 3M;202505;2.09
Euribor 3M;202506;1.98
Euribor 3M;202507;1.99
Euribor 3M;202508;2.02
Euribor 3M;202509;2.03
Eurostoxx 50;202001;2786.9
Eurostoxx 50;202002;2786.9
Eurostoxx 50;202003;2786.9
Eurostoxx 50;202004;3234.07
Eurostoxx 50;202005;3234.07
Eurostoxx 50;202006;3234.07
Eurostoxx 50;202007;3193.61
Eurostoxx 50;202008;3193.61
Eurostoxx 50;202009;3193.61
Eurostoxx 50;202010;3552.64
Eurostoxx 50;202011;3552.64
Eurostoxx 50;202012;3552.64
Eurostoxx 50;202101;3919.21
Eurostoxx 50;202102;3919.21
Eurostoxx 50;202103;3919.21
Eurostoxx 50;202104;4064.3
Eurostoxx 50;202105;4064.3
Eurostoxx 50;202106;4064.3
Eurostoxx 50;202107;4048.08
Eurostoxx 50;202108;4048.08
Eurostoxx 50;202109;4048.08
Eurostoxx 50;202110;4298.41
Eurostoxx 50;202111;4298.41
Eurostoxx 50;202112;4298.41
Eurostoxx 50;202201;3902.52
Eurostoxx 50;202202;3902.52
Eurostoxx 50;202203;3902.52
Eurostoxx 50;202204;3454.86
Eurostoxx 50;202205;3454.86
Eurostoxx 50;202206;3454.86
Eurostoxx 50;202207;3.368.527.701
Eurostoxx 50;202208;3.368.527.701
Eurostoxx 50;202209;3.368.527.701
Eurostoxx 50;202210;3.282.195.402
Eurostoxx 50;202211;3.282.195.402
Eurostoxx 50;202212;3.282.195.402
Eurostoxx 50;202301;4315.05
Eurostoxx 50;202302;4315.05
Eurostoxx 50;202303;4315.05
Eurostoxx 50;202304;4399.09
Eurostoxx 50;202305;4399.09
Eurostoxx 50;202306;4399.09
Eurostoxx 50;202307;4174.66
Eurostoxx 50;202308;4174.66
Eurostoxx 50;202309;4174.66
Eurostoxx 50;202310;4521.44
Eurostoxx 50;202311;4521.44
Eurostoxx 50;202312;4521.44
Eurostoxx 50;202401;5083.42
Eurostoxx 50;202402;5083.42
Eurostoxx 50;202403;5083.42
Eurostoxx 50;202404;4894.02
Eurostoxx 50;202405;4894.02
Eurostoxx 50;202406;4894.02
Eurostoxx 50;202407;5000.45
Eurostoxx 50;202408;5000.45
Eurostoxx 50;202409;5000.45
Eurostoxx 50;202410;4850.2
Eurostoxx 50;202411;4920.15
Eurostoxx 50;202412;5080.3
Eurostoxx 50;202501;5120.45
Eurostoxx 50;202502;5180.2
Eurostoxx 50;202503;5210.3
Eurostoxx 50;202504;5275.4
Eurostoxx 50;202505;5310.1
Eurostoxx 50;202506;5120.45
Eurostoxx 50;202507;5080.15
Eurostoxx 50;202508;4950.8
Eurostoxx 50;202509;4980.1
EURUSD;202001;11.029
EURUSD;202002;11.029
EURUSD;202003;11.029
EURUSD;202004;11.013
EURUSD;202005;11.013
EURUSD;202006;11.013
EURUSD;202007;11.691
EURUSD;202008;11.691
EURUSD;202009;11.691
EURUSD;202010;1.193
EURUSD;202011;1.193
EURUSD;202012;1.193
EURUSD;202101;12.051
EURUSD;202102;12.051
EURUSD;202103;12.051
EURUSD;202104;12.052
EURUSD;202105;12.052
EURUSD;202106;12.052
EURUSD;202107;11.786
EURUSD;202108;11.786
EURUSD;202109;11.786
EURUSD;202110;11.433
EURUSD;202111;11.433
EURUSD;202112;11.433
EURUSD;202201;11.217
EURUSD;202202;11.217
EURUSD;202203;11.217
EURUSD;202204;10.647
EURUSD;202205;10.647
EURUSD;202206;10.647
EURUSD;202207;1.009.733.333
EURUSD;202208;1.009.733.333
EURUSD;202209;1.009.733.333
EURUSD;202210;1.0
EURUSD;202211;1.0
EURUSD;202212;1.0
EURUSD;202301;10.732
EURUSD;202302;10.732
EURUSD;202303;10.732
EURUSD;202304;10.888
EURUSD;202305;10.888
EURUSD;202306;10.888
EURUSD;202307;1.088
EURUSD;202308;1.088
EURUSD;202309;1.088
EURUSD;202310;10.764
EURUSD;202311;10.764
EURUSD;202312;10.764
EURUSD;202401;10.859
EURUSD;202402;10.859
EURUSD;202403;10.859
EURUSD;202404;10.767
EURUSD;202405;10.767
EURUSD;202406;10.767
EURUSD;202407;10.987
EURUSD;202408;10.987
EURUSD;202409;10.987
EURUSD;202410;1.085
EURUSD;202411;1.079
EURUSD;202412;1.092
EURUSD;202501;1.104
EURUSD;202502;1.112
EURUSD;202503;1.118
EURUSD;202504;1.125
EURUSD;202505;1.122
EURUSD;202506;1.118
EURUSD;202507;1.115
EURUSD;202508;1.109
EURUSD;202509;1.105
Ftse Mib;202001;17050.94
Ftse Mib;202002;17050.94
Ftse Mib;202003;17050.94
Ftse Mib;202004;19375.52
Ftse Mib;202005;19375.52
Ftse Mib;202006;19375.52
Ftse Mib;202007;19015.27
Ftse Mib;202008;19015.27
Ftse Mib;202009;19015.27
Ftse Mib;202010;22232.9
Ftse Mib;202011;22232.9
Ftse Mib;202012;22232.9
Ftse Mib;202101;24648.56
Ftse Mib;202102;24648.56
Ftse Mib;202103;24648.56
Ftse Mib;202104;25102.04
Ftse Mib;202105;25102.04
Ftse Mib;202106;25102.04
Ftse Mib;202107;25683.81
Ftse Mib;202108;25683.81
Ftse Mib;202109;25683.81
Ftse Mib;202110;27346.83
Ftse Mib;202111;27346.83
Ftse Mib;202112;27346.83
Ftse Mib;202201;25021.26
Ftse Mib;202202;25021.26
Ftse Mib;202203;25021.26
Ftse Mib;202204;21293.86
Ftse Mib;202205;21293.86
Ftse Mib;202206;21293.86
Ftse Mib;202207;21.392.802
Ftse Mib;202208;21.392.802
Ftse Mib;202209;21.392.802
Ftse Mib;202210;20.893.248
Ftse Mib;202211;20.893.248
Ftse Mib;202212;20.893.248
Ftse Mib;202301;26599.74
Ftse Mib;202302;27478.37
Ftse Mib;202303;27113.95
Ftse Mib;202304;27077.44
Ftse Mib;202305;26051.33
Ftse Mib;202306;28230.83
Ftse Mib;202307;29644.71
Ftse Mib;202308;28831.52
Ftse Mib;202309;28243.26
Ftse Mib;202310;27741.91
Ftse Mib;202311;29737.38
Ftse Mib;202312;30351.62
Ftse Mib;202401;30744.24
Ftse Mib;202402;32580.94
Ftse Mib;202403;34750.35
Ftse Mib;202404;33746.66
Ftse Mib;202405;34492.41
Ftse Mib;202406;33154.05
Ftse Mib;202407;33763.86
Ftse Mib;202408;34372.67
Ftse Mib;202409;34125.26
Ftse Mib;202410;34281.24
Ftse Mib;202411;34125.26
Ftse Mib;202412;34372.67
Ftse Mib;202501;33763.86
Ftse Mib;202502;33154.05
Ftse Mib;202503;34492.41
Ftse Mib;202504;33746.66
Ftse Mib;202505;34750.35
Ftse Mib;202506;32580.94
Ftse Mib;202507;30351.62
Ftse Mib;202508;29737.38
Ftse Mib;202509;27741.91
Inflazione - Area Euro (% a/a);202001;1.110.681.862
Inflazione - Area Euro (% a/a);202002;1.110.681.862
Inflazione - Area Euro (% a/a);202003;1.110.681.862
Inflazione - Area Euro (% a/a);202004;0.218527316
Inflazione - Area Euro (% a/a);202005;0.218527316
Inflazione - Area Euro (% a/a);202006;0.218527316
Inflazione - Area Euro (% a/a);202007;-0.038062613
Inflazione - Area Euro (% a/a);202008;-0.038062613
Inflazione - Area Euro (% a/a);202009;-0.038062613
Inflazione - Area Euro (% a/a);202010;-0.27535131
Inflazione - Area Euro (% a/a);202011;-0.27535131
Inflazione - Area Euro (% a/a);202012;-0.27535131
Inflazione - Area Euro (% a/a);202101;1.060.273.188
Inflazione - Area Euro (% a/a);202102;1.060.273.188
Inflazione - Area Euro (% a/a);202103;1.060.273.188
Inflazione - Area Euro (% a/a);202104;1.839.211.225
Inflazione - Area Euro (% a/a);202105;1.839.211.225
Inflazione - Area Euro (% a/a);202106;1.839.211.225
Inflazione - Area Euro (% a/a);202107;2.827.225.131
Inflazione - Area Euro (% a/a);202108;2.827.225.131
Inflazione - Area Euro (% a/a);202109;2.827.225.131
Inflazione - Area Euro (% a/a);202110;4.627.249.357
Inflazione - Area Euro (% a/a);202111;4.627.249.357
Inflazione - Area Euro (% a/a);202112;4.627.249.357
Inflazione - Area Euro (% a/a);202201;6.143.667.297
Inflazione - Area Euro (% a/a);202202;6.143.667.297
Inflazione - Area Euro (% a/a);202203;6.143.667.297
Inflazione - Area Euro (% a/a);202204;8.043.194.936
Inflazione - Area Euro (% a/a);202205;8.043.194.936
Inflazione - Area Euro (% a/a);202206;8.043.194.936
Inflazione - Area Euro (% a/a);202207;9.3
Inflazione - Area Euro (% a/a);202208;9.3
Inflazione - Area Euro (% a/a);202209;9.3
Inflazione - Area Euro (% a/a);202210;10.0
Inflazione - Area Euro (% a/a);202211;10.0
Inflazione - Area Euro (% a/a);202212;10.0
Inflazione - Area Euro (% a/a);202301;7.996.438.112
Inflazione - Area Euro (% a/a);202302;7.996.438.112
Inflazione - Area Euro (% a/a);202303;7.996.438.112
Inflazione - Area Euro (% a/a);202304;6.195.071.515
Inflazione - Area Euro (% a/a);202305;6.195.071.515
Inflazione - Area Euro (% a/a);202306;6.195.071.515
Inflazione - Area Euro (% a/a);202307;4.962.737.127
Inflazione - Area Euro (% a/a);202308;4.962.737.127
Inflazione - Area Euro (% a/a);202309;4.962.737.127
Inflazione - Area Euro (% a/a);202310;2.747.662.004
Inflazione - Area Euro (% a/a);202311;2.747.662.004
Inflazione - Area Euro (% a/a);202312;2.747.662.004
Inflazione - Area Euro (% a/a);202401;2.597.295.515
Inflazione - Area Euro (% a/a);202402;2.597.295.515
Inflazione - Area Euro (% a/a);202403;2.597.295.515
Inflazione - Area Euro (% a/a);202404;2.482.758.621
Inflazione - Area Euro (% a/a);202405;2.482.758.621
Inflazione - Area Euro (% a/a);202406;2.482.758.621
Inflazione - Area Euro (% a/a);202407;2.162.336.614
Inflazione - Area Euro (% a/a);202408;2.162.336.614
Inflazione - Area Euro (% a/a);202409;2.162.336.614
Inflazione - Area Euro (% a/a);202410;2.0
Inflazione - Area Euro (% a/a);202411;2.05
Inflazione - Area Euro (% a/a);202412;2.1
Inflazione - Area Euro (% a/a);202501;2.14
Inflazione - Area Euro (% a/a);202502;2.18
